3.86E+31,廊坊开发区荷丰实业有限公司,河北省,1999-04-2100:00:00,有限责任公司(自然人投资或控股),庞申华,1000万人民币,1.31E+14,廊坊市开发区鸿润道,石油添加剂、石油催化剂、表面处理添加剂、金属材料制造；化工原料（包括氧化剂和有机过氧化物：过氧化氢、三氧化铬、有毒品：硫酸铜、腐蚀品：氢氧化钠。危险化学品经营许可证有效至2015年3月20日）（其他危险化学品除外）、金属材料的批发、零售。（国家法律、行政法规禁限经营的商品和项目除外）。,1999-04-2100:00:00,2019-04-2000:00:00,廊坊经济开发区工商行政管理局,吊销，未注销,http://www.shuidixy.com/company_info_38612004144833392585029851827665.html,2015-08-0315:08:39
7.17E+31,深圳市瑞博企业咨询有限公司,广东省,2000-05-1600:00:00,有限责任公司,邓继刚,15万元人民币,4.40E+14,深圳市罗湖区南湖街道深南东路4003号世界金融中心B座2321,经济信息咨询、企业形象设计（不含限制项目）；企业管理咨询、计算机软件的开发（不含限制项目）。^,2000-05-1600:00:00,2020-05-1600:00:00,深圳市市场监督管理局罗湖分局,登记成立,http://www.shuidixy.com/company_info_71731310816804595821501614634560.html,2015-09-2911:09:31
7.82E+31,沈阳华禄物业有限公司,辽宁省,2001-11-0200:00:00,有限责任公司(自然人投资或控股),陈宏,260万人民币,2.10E+12,沈阳市和平区南京北街２１３号,市场物业管理、房屋租赁。,2001-11-0200:00:00,2016-11-0200:00:00,沈阳市和平区工商行政管理局,吊销，未注销,http://www.shuidixy.com/company_info_78182398683305521082177076907335.html,2015-07-0718:15:38
1.08E+31,宁波润倍润滑油有限公司,浙江省,2000-01-1800:00:00,有限责任公司（台港澳与境内合资）,林俊麒,300万元人民币,3.30E+14,宁波市北仑区凤洋二路50号,润滑油、润滑脂、润滑油添加剂的制造、加工；塑料制品的生产、加工；润滑油、润滑脂、润滑油添加剂及塑料制品的批发。,2000-01-1800:00:00,2017-07-2500:00:00,宁波市北仑区市场监督管理局,存续,http://www.shuidixy.com/company_info_10787686436500568219277002085847.html,2015-09-2911:09:31
1.63E+31,哈尔滨鸿翔电器有限公司,黑龙江省,2001-04-2500:00:00,有限责任公司(自然人投资或控股),韩晶旻,50万人民币元,2.30E+14,哈尔滨市南岗区信恒现代城丽园C栋1-2层4-1号门市,生产低压配电柜、配电箱、代销电器产品。,2001-04-2500:00:00,,哈尔滨市南岗区市场监督管理局,存续,http://www.shuidixy.com/company_info_16275431468458738413895466548583.html,2015-09-2911:09:31
1.83E+31,深圳市安力奇科技有限公司,广东省,1996-03-2500:00:00,有限责任公司,谢越,1055万元人民币,4.40E+14,深圳市福田区车公庙天祥大厦5楼C座,汽车用品、环保产品的技术开发；兴办实业(具体项目另行申报)；国内贸易（不含专营、专控、专卖商品）；经营进出口业务（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）；信息咨询（不含人才中介服务及其他限制项目）。^,1996-03-2500:00:00,2016-03-2500:00:00,深圳市市场监督管理局福田局,登记成立,http://www.shuidixy.com/company_info_18259194105579486421071307319274.html,2015-09-2911:09:31
5.43E+31,深圳市圳龙科技有限公司,广东省,2002-09-1600:00:00,有限责任公司,柴卫红,100万元人民币,4.40E+14,深圳市南山区公园南路蛇口联合工业村G栋南山区电子商务创新服务基地B406（入驻深圳市银合商务秘书服务有限公司）,网上从事电子产品、计算机软件的开发与销售（不含专营、专控、专卖商品及限制项目），经营电子商务。^,2002-09-1600:00:00,2032-09-1600:00:00,深圳市市场监督管理局南山局,登记成立,http://www.shuidixy.com/company_info_54306396266338019144322648293301.html,2015-09-2911:09:31
1.08E+31,锦州三和铸造有限公司,辽宁省,1993-10-2000:00:00,有限责任公司(自然人投资或控股的法人独资),马兆荣,227.78,2.11E+14,锦州经济技术开发区杏山街道上甸子村,生产铸锻件、模具及机械加工制品。,1993-10-2000:00:00,2018-10-1900:00:00,锦州市工商行政管理局,存续（在营、开业、在册）,http://www.shuidixy.com/company_info_10774296387022096980479843658741.html,2015-09-2911:09:31
